date,country,country_name,region,location,transit,workplace,residential,retail_recr,grocery_pharm,parks
2020-05-21,US,United States,Louisiana,Plaquemines Parish,NA,NA,NA,NA,NA,-0.33
2020-05-21,US,United States,Louisiana,Rapides Parish,NA,NA,NA,-0.01,0.17,-0.38
2020-05-21,US,United States,Louisiana,Richland Parish,0.03,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Louisiana,St. Bernard Parish,NA,NA,NA,-0.03,0.1,-0.1
2020-05-21,US,United States,Louisiana,St. Helena Parish,NA,-0.25,NA,NA,NA,NA
2020-05-21,US,United States,Louisiana,St. John the Baptist Parish,NA,NA,NA,-0.13,0,-0.41
2020-05-21,US,United States,Louisiana,St. Martin Parish,NA,NA,NA,-0.03,0.15,-0.01
2020-05-21,US,United States,Louisiana,St. Tammany Parish,NA,NA,NA,-0.07,0.13,0.19
2020-05-21,US,United States,Louisiana,Terrebonne Parish,NA,NA,NA,-0.08,0.11,0.32
2020-05-21,US,United States,Louisiana,Vermilion Parish,NA,NA,NA,0.06,0.13,NA
2020-05-21,US,United States,Louisiana,Washington Parish,NA,NA,NA,-0.04,0.14,NA
2020-05-21,US,United States,Louisiana,West Baton Rouge Parish,NA,NA,NA,-0.07,0.07,NA
2020-05-21,US,United States,Louisiana,West Feliciana Parish,NA,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,Maine,androscoggin County,NA,NA,NA,-0.12,0.16,-0.31
2020-05-21,US,United States,Maine,Cumberland County,NA,NA,NA,-0.27,-0.03,1.36
2020-05-21,US,United States,Maine,Hancock County,NA,NA,NA,0.04,0.16,-0.27
2020-05-21,US,United States,Maine,Knox County,NA,NA,NA,-0.04,NA,NA
2020-05-21,US,United States,Maine,Oxford County,NA,NA,NA,0,0.12,0.26
2020-05-21,US,United States,Maine,Piscataquis County,NA,NA,NA,NA,0.26,NA
2020-05-21,US,United States,Maine,Somerset County,NA,NA,NA,0.06,0.19,-0.22
2020-05-21,US,United States,Maine,Washington County,NA,NA,NA,0.02,0.01,NA
2020-05-21,US,United States,Maryland,Allegany County,NA,NA,NA,-0.15,0.01,-0.03
2020-05-21,US,United States,Maryland,Baltimore,NA,NA,NA,-0.31,-0.13,0.26
2020-05-21,US,United States,Maryland,Calvert County,NA,NA,NA,-0.17,0.11,0.7
2020-05-21,US,United States,Maryland,Carroll County,NA,NA,NA,-0.15,-0.17,0.75
2020-05-21,US,United States,Maryland,Charles County,NA,NA,NA,-0.19,-0.01,-0.45
2020-05-21,US,United States,Maryland,Frederick County,NA,NA,NA,-0.27,-0.09,0.77
2020-05-21,US,United States,Maryland,Harford County,NA,NA,NA,-0.19,-0.06,0.99
2020-05-21,US,United States,Maryland,Kent County,NA,NA,NA,-0.2,NA,NA
2020-05-21,US,United States,Maryland,Prince George's County,NA,NA,NA,-0.23,-0.08,0.64
2020-05-21,US,United States,Maryland,Somerset County,NA,-0.31,NA,NA,NA,NA
2020-05-21,US,United States,Maryland,Talbot County,NA,NA,NA,-0.08,0.01,NA
2020-05-21,US,United States,Maryland,Wicomico County,NA,NA,NA,-0.19,0.01,NA
2020-05-21,US,United States,Massachusetts,Barnstable County,NA,NA,NA,-0.14,0.04,1.78
2020-05-21,US,United States,Massachusetts,Bristol County,NA,NA,NA,-0.17,0.03,0.89
2020-05-21,US,United States,Massachusetts,Essex County,NA,NA,NA,-0.24,-0.1,1.53
2020-05-21,US,United States,Massachusetts,Hampden County,NA,NA,NA,-0.19,0.01,1
2020-05-21,US,United States,Massachusetts,Middlesex County,NA,NA,NA,-0.4,-0.14,0.47
2020-05-21,US,United States,Massachusetts,Norfolk County,NA,NA,NA,-0.31,-0.07,1.15
2020-05-21,US,United States,Massachusetts,Suffolk County,NA,NA,NA,-0.54,-0.18,0.24
2020-05-21,US,United States,Michigan,Alcona County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Michigan,Allegan County,NA,NA,NA,0,0.17,NA
2020-05-21,US,United States,Michigan,Antrim County,NA,-0.33,NA,NA,NA,NA
2020-05-21,US,United States,Michigan,Baraga County,NA,-0.45,NA,NA,NA,NA
2020-05-21,US,United States,Michigan,Bay County,NA,NA,NA,-0.1,0.09,NA
2020-05-21,US,United States,Michigan,Berrien County,NA,NA,NA,-0.12,0.11,0.61
2020-05-21,US,United States,Michigan,Calhoun County,NA,NA,NA,-0.19,0.13,0.68
2020-05-21,US,United States,Michigan,Charlevoix County,NA,NA,NA,NA,0.06,0.13
2020-05-21,US,United States,Michigan,Chippewa County,NA,NA,NA,-0.25,0.21,-0.31
2020-05-21,US,United States,Michigan,Clinton County,NA,NA,NA,-0.12,0.04,NA
2020-05-21,US,United States,Michigan,Delta County,NA,NA,NA,-0.02,0.23,NA
2020-05-21,US,United States,Michigan,Eaton County,NA,NA,NA,-0.17,0.06,NA
2020-05-21,US,United States,Michigan,Genesee County,NA,NA,NA,-0.09,0,1.72
2020-05-21,US,United States,Michigan,Gogebic County,NA,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,Michigan,Gratiot County,NA,NA,NA,-0.04,0.18,NA
2020-05-21,US,United States,Michigan,Houghton County,NA,NA,NA,-0.29,0.03,0.14
2020-05-21,US,United States,Michigan,Ingham County,NA,NA,NA,-0.37,-0.05,1.23
2020-05-21,US,United States,Michigan,Iosco County,NA,NA,NA,0.11,0.47,NA
2020-05-21,US,United States,Michigan,Isabella County,NA,NA,NA,-0.15,0.17,NA
2020-05-21,US,United States,Michigan,Kalamazoo County,NA,NA,NA,-0.26,-0.02,1.45
2020-05-21,US,United States,Michigan,Kent County,NA,NA,NA,-0.28,-0.03,1.72
2020-05-21,US,United States,Michigan,Lapeer County,NA,NA,NA,-0.07,0.06,0.37
2020-05-21,US,United States,Michigan,Lenawee County,NA,NA,NA,-0.2,0.05,NA
2020-05-21,US,United States,Michigan,Mackinac County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Michigan,Manistee County,NA,-0.37,NA,NA,NA,NA
2020-05-21,US,United States,Michigan,Mason County,NA,NA,NA,0.18,0.49,NA
2020-05-21,US,United States,Michigan,Menominee County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Michigan,Missaukee County,NA,-0.32,NA,NA,NA,NA
2020-05-21,US,United States,Michigan,Montcalm County,NA,NA,NA,0.18,0.27,NA
2020-05-21,US,United States,Michigan,Muskegon County,NA,NA,NA,-0.07,0.13,0.58
2020-05-21,US,United States,Michigan,Oakland County,NA,NA,NA,-0.34,-0.09,1.35
2020-05-21,US,United States,Michigan,Ogemaw County,NA,NA,NA,0.38,0.52,NA
2020-05-21,US,United States,Michigan,Osceola County,NA,NA,NA,NA,0.25,NA
2020-05-21,US,United States,Michigan,Otsego County,NA,NA,NA,0.04,0.35,NA
2020-05-21,US,United States,Michigan,Presque Isle County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,Michigan,Saginaw County,NA,NA,NA,-0.2,0.01,-0.22
2020-05-21,US,United States,Michigan,Schoolcraft County,NA,NA,NA,NA,NA,-0.23
2020-05-21,US,United States,Michigan,St. Clair County,NA,NA,NA,-0.09,0,1.36
2020-05-21,US,United States,Michigan,Tuscola County,NA,NA,NA,-0.13,0.13,NA
2020-05-21,US,United States,Michigan,Washtenaw County,NA,NA,NA,-0.44,-0.2,1.22
2020-05-21,US,United States,Michigan,Wexford County,NA,NA,NA,0.14,0.43,NA
2020-05-21,US,United States,Minnesota,Aitkin County,NA,NA,NA,NA,NA,0.31
2020-05-21,US,United States,Minnesota,Becker County,NA,NA,NA,0.01,0.27,NA
2020-05-21,US,United States,Minnesota,Benton County,NA,NA,NA,-0.06,0.07,NA
2020-05-21,US,United States,Minnesota,Blue Earth County,NA,NA,NA,-0.25,0.03,-0.09
2020-05-21,US,United States,Minnesota,Carlton County,NA,NA,NA,0.18,0.16,NA
2020-05-21,US,United States,Minnesota,Cass County,NA,NA,NA,NA,NA,-0.11
2020-05-21,US,United States,Minnesota,Chisago County,NA,NA,NA,-0.08,0.44,-0.16
2020-05-21,US,United States,Minnesota,Clearwater County,NA,-0.31,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Cottonwood County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Dakota County,NA,NA,NA,-0.18,0.05,1.33
2020-05-21,US,United States,Minnesota,Douglas County,NA,NA,NA,-0.06,0.25,NA
2020-05-21,US,United States,Minnesota,Fillmore County,NA,-0.31,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Goodhue County,NA,NA,NA,-0.08,0.03,-0.57
2020-05-21,US,United States,Minnesota,Hennepin County,NA,NA,NA,-0.36,-0.07,0.91
2020-05-21,US,United States,Minnesota,Hubbard County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Itasca County,NA,NA,NA,0.03,0.31,NA
2020-05-21,US,United States,Minnesota,Kanabec County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Koochiching County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Lake County,NA,NA,NA,NA,NA,0.27
2020-05-21,US,United States,Minnesota,Lincoln County,NA,-0.31,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Mahnomen County,NA,-0.55,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Martin County,NA,NA,NA,-0.1,NA,NA
2020-05-21,US,United States,Minnesota,Meeker County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Morrison County,NA,NA,NA,-0.03,NA,NA
2020-05-21,US,United States,Minnesota,Murray County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Nobles County,NA,NA,NA,-0.39,NA,NA
2020-05-21,US,United States,Minnesota,Olmsted County,NA,NA,NA,-0.27,0.17,1.32
2020-05-21,US,United States,Minnesota,Pennington County,NA,NA,NA,-0.26,NA,NA
2020-05-21,US,United States,Minnesota,Pipestone County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Pope County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Red Lake County,NA,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Renville County,NA,-0.25,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Rock County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Scott County,NA,NA,NA,-0.29,0.07,1.31
2020-05-21,US,United States,Minnesota,Sibley County,NA,-0.25,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Stearns County,NA,NA,NA,-0.21,0.04,0.49
2020-05-21,US,United States,Minnesota,Stevens County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Todd County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Wadena County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Washington County,NA,NA,NA,-0.16,0.07,1.9
2020-05-21,US,United States,Minnesota,Wilkin County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Minnesota,Wright County,NA,NA,NA,-0.09,0.2,-0.25
2020-05-21,US,United States,Mississippi,Adams County,NA,NA,NA,-0.02,0.03,NA
2020-05-21,US,United States,Mississippi,Amite County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Benton County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Calhoun County,NA,-0.16,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Chickasaw County,NA,-0.15,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Clarke County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Coahoma County,NA,NA,NA,-0.07,NA,NA
2020-05-21,US,United States,Mississippi,Covington County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Forrest County,NA,NA,NA,-0.12,0.07,-0.57
2020-05-21,US,United States,Mississippi,Greene County,NA,-0.17,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Hancock County,NA,NA,NA,0.13,0.18,NA
2020-05-21,US,United States,Mississippi,Hinds County,NA,NA,NA,-0.08,0.05,0.18
2020-05-21,US,United States,Mississippi,Humphreys County,NA,-0.36,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Jackson County,NA,NA,NA,0,0.02,0.27
2020-05-21,US,United States,Mississippi,Jefferson County,NA,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Jones County,NA,NA,NA,-0.01,0.08,NA
2020-05-21,US,United States,Mississippi,Lafayette County,NA,NA,NA,-0.2,-0.02,NA
2020-05-21,US,United States,Mississippi,Lauderdale County,NA,NA,NA,-0.04,0.06,0.15
2020-05-21,US,United States,Mississippi,Leake County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Leflore County,NA,NA,NA,-0.04,NA,NA
2020-05-21,US,United States,Mississippi,Lowndes County,NA,NA,NA,-0.07,0.24,NA
2020-05-21,US,United States,Mississippi,Marion County,NA,NA,NA,-0.02,0.12,NA
2020-05-21,US,United States,Mississippi,Monroe County,NA,NA,NA,0.09,0.3,NA
2020-05-21,US,United States,Mississippi,Neshoba County,NA,NA,NA,-0.03,0.04,NA
2020-05-21,US,United States,Mississippi,Noxubee County,NA,-0.19,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Panola County,NA,NA,NA,0.11,0.02,NA
2020-05-21,US,United States,Mississippi,Perry County,NA,NA,NA,NA,NA,-0.25
2020-05-21,US,United States,Mississippi,Pontotoc County,NA,NA,NA,0.06,0.07,NA
2020-05-21,US,United States,Mississippi,Quitman County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Scott County,NA,NA,NA,-0.14,-0.01,NA
2020-05-21,US,United States,Mississippi,Smith County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Sunflower County,NA,NA,NA,NA,-0.03,NA
2020-05-21,US,United States,Mississippi,Tate County,NA,NA,NA,-0.02,0.07,NA
2020-05-21,US,United States,Mississippi,Tishomingo County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Union County,NA,NA,NA,0.02,NA,NA
2020-05-21,US,United States,Mississippi,Warren County,NA,NA,NA,-0.01,0.1,-0.12
2020-05-21,US,United States,Mississippi,Wayne County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Wilkinson County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Mississippi,Yalobusha County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Adair County,NA,NA,NA,-0.25,NA,NA
2020-05-21,US,United States,Missouri,Audrain County,NA,NA,NA,0.09,0.06,NA
2020-05-21,US,United States,Missouri,Barton County,NA,-0.15,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Benton County,NA,NA,NA,0.2,NA,NA
2020-05-21,US,United States,Missouri,Boone County,NA,NA,NA,-0.2,0.07,0.76
2020-05-21,US,United States,Missouri,Butler County,NA,NA,NA,0.15,0.26,NA
2020-05-21,US,United States,Missouri,Callaway County,NA,NA,NA,-0.03,0.16,NA
2020-05-21,US,United States,Missouri,Cape Girardeau County,NA,NA,NA,0.09,0.28,0.36
2020-05-21,US,United States,Missouri,Cass County,NA,NA,NA,0.06,0.08,-0.02
2020-05-21,US,United States,Missouri,Chariton County,NA,-0.2,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Clark County,-0.56,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Clinton County,NA,-0.31,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Cooper County,NA,NA,NA,-0.1,NA,NA
2020-05-21,US,United States,Missouri,Dade County,NA,-0.2,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Daviess County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Dent County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Dunklin County,NA,NA,NA,0.16,0.02,NA
2020-05-21,US,United States,Missouri,Gasconade County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Greene County,NA,NA,NA,-0.02,0.06,0.69
2020-05-21,US,United States,Missouri,Harrison County,0.04,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Hickory County,NA,-0.17,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Howell County,NA,NA,NA,0.08,0.25,NA
2020-05-21,US,United States,Missouri,Jackson County,NA,NA,NA,-0.16,0,0.26
2020-05-21,US,United States,Missouri,Jefferson County,NA,NA,NA,0.05,0.13,0.74
2020-05-21,US,United States,Missouri,Laclede County,NA,NA,NA,0.2,0.24,NA
2020-05-21,US,United States,Missouri,Lawrence County,NA,NA,NA,0.19,NA,NA
2020-05-21,US,United States,Missouri,Lincoln County,NA,NA,NA,-0.01,0.19,NA
2020-05-21,US,United States,Missouri,Livingston County,NA,NA,NA,-0.04,NA,NA
2020-05-21,US,United States,Missouri,Madison County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Marion County,NA,NA,NA,0.23,0.09,NA
2020-05-21,US,United States,Missouri,Miller County,NA,NA,NA,0.44,NA,NA
2020-05-21,US,United States,Missouri,Moniteau County,NA,-0.34,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Montgomery County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,New Madrid County,NA,NA,NA,0.1,NA,NA
2020-05-21,US,United States,Missouri,Nodaway County,NA,NA,NA,-0.06,NA,NA
2020-05-21,US,United States,Missouri,Osage County,NA,-0.35,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Pemiscot County,-0.05,-0.13,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Pettis County,NA,NA,NA,0.03,0.1,NA
2020-05-21,US,United States,Missouri,Pike County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Polk County,NA,NA,NA,0.07,0.23,-0.47
2020-05-21,US,United States,Missouri,Putnam County,NA,-0.35,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Randolph County,NA,NA,NA,0.09,0.24,NA
2020-05-21,US,United States,Missouri,Ripley County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Schuyler County,NA,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Shannon County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,St. Charles County,NA,NA,NA,-0.09,0.01,0.78
2020-05-21,US,United States,Missouri,St. Francois County,NA,NA,NA,0.15,0.33,NA
2020-05-21,US,United States,Missouri,St. Louis County,NA,NA,NA,-0.21,0.02,0.76
2020-05-21,US,United States,Missouri,Stoddard County,NA,NA,NA,0.01,0.32,NA
2020-05-21,US,United States,Missouri,Sullivan County,NA,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Texas County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Warren County,NA,NA,NA,0.14,0.16,NA
2020-05-21,US,United States,Missouri,Wayne County,NA,-0.17,NA,NA,NA,NA
2020-05-21,US,United States,Missouri,Wright County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Montana,Beaverhead County,NA,-0.17,NA,NA,NA,NA
2020-05-21,US,United States,Montana,Blaine County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,Montana,Carbon County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Montana,Custer County,NA,NA,NA,-0.08,NA,NA
2020-05-21,US,United States,Montana,Deer Lodge County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Montana,Flathead County,NA,NA,NA,-0.04,0.23,0.11
2020-05-21,US,United States,Montana,Glacier County,NA,-0.38,NA,NA,NA,NA
2020-05-21,US,United States,Montana,Jefferson County,NA,-0.33,NA,NA,NA,NA
2020-05-21,US,United States,Montana,Lewis and Clark County,NA,NA,NA,0.05,0.13,0.32
2020-05-21,US,United States,Montana,Madison County,NA,NA,NA,NA,NA,-0.36
2020-05-21,US,United States,Montana,Missoula County,NA,NA,NA,-0.16,0.19,0.69
2020-05-21,US,United States,Montana,Powell County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Montana,Richland County,NA,-0.19,NA,NA,NA,NA
2020-05-21,US,United States,Montana,Rosebud County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Montana,Silver Bow County,NA,NA,NA,0.09,NA,NA
2020-05-21,US,United States,Montana,Teton County,NA,-0.35,NA,NA,NA,NA
2020-05-21,US,United States,Montana,Yellowstone County,NA,NA,NA,0.08,0.21,1.54
2020-05-21,US,United States,Nebraska,Adams County,NA,NA,NA,-0.15,0.02,NA
2020-05-21,US,United States,Nebraska,Box Butte County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Burt County,NA,-0.2,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Cass County,NA,NA,NA,-0.27,NA,NA
2020-05-21,US,United States,Nebraska,Cherry County,NA,-0.32,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Clay County,NA,-0.25,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Cuming County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Dakota County,NA,NA,NA,-0.19,NA,NA
2020-05-21,US,United States,Nebraska,Dawson County,NA,NA,NA,-0.17,NA,NA
2020-05-21,US,United States,Nebraska,Dixon County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Douglas County,NA,NA,NA,-0.18,0.04,0.55
2020-05-21,US,United States,Nebraska,Furnas County,NA,-0.36,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Hall County,NA,NA,NA,-0.23,-0.11,NA
2020-05-21,US,United States,Nebraska,Holt County,NA,-0.09,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Jefferson County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Kearney County,NA,-0.25,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Kimball County,NA,-0.35,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Lancaster County,NA,NA,NA,-0.12,0,1.06
2020-05-21,US,United States,Nebraska,Madison County,NA,NA,NA,-0.1,0.07,NA
2020-05-21,US,United States,Nebraska,Morrill County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Otoe County,-0.17,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Pierce County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Polk County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Richardson County,NA,-0.2,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Sarpy County,NA,NA,NA,-0.1,0.02,0.69
2020-05-21,US,United States,Nebraska,Scotts Bluff County,NA,NA,NA,0.1,0.12,NA
2020-05-21,US,United States,Nebraska,Stanton County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Thurston County,NA,-0.33,NA,NA,NA,NA
2020-05-21,US,United States,Nebraska,Wayne County,NA,-0.38,NA,NA,NA,NA
2020-05-21,US,United States,Nevada,Carson City,NA,NA,NA,-0.04,0.05,0.65
2020-05-21,US,United States,Nevada,Clark County,NA,NA,NA,-0.27,-0.07,-0.3
2020-05-21,US,United States,Nevada,Elko County,NA,NA,NA,-0.05,0.37,NA
2020-05-21,US,United States,Nevada,Lander County,NA,-0.37,NA,NA,NA,NA
2020-05-21,US,United States,Nevada,Mineral County,-0.05,NA,NA,NA,NA,NA
2020-05-21,US,United States,Nevada,Pershing County,0.5,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Nevada,Washoe County,NA,NA,NA,-0.16,0.07,0.6
2020-05-21,US,United States,New Hampshire,Belknap County,NA,NA,NA,0.15,0.26,0.05
2020-05-21,US,United States,New Hampshire,Cheshire County,NA,NA,NA,-0.01,0.04,NA
2020-05-21,US,United States,New Hampshire,Grafton County,NA,NA,NA,-0.12,0.07,1.06
2020-05-21,US,United States,New Hampshire,Merrimack County,NA,NA,NA,-0.11,0.01,0.85
2020-05-21,US,United States,New Hampshire,Strafford County,NA,NA,NA,0.02,0,0.24
2020-05-21,US,United States,New Jersey,Atlantic County,NA,NA,NA,-0.4,0.01,1.43
2020-05-21,US,United States,New Jersey,Burlington County,NA,NA,NA,-0.43,-0.01,1.12
2020-05-21,US,United States,New Jersey,Cape May County,NA,NA,NA,0.09,0.35,1.12
2020-05-21,US,United States,New Jersey,Essex County,NA,NA,NA,-0.43,-0.1,0.66
2020-05-21,US,United States,New Jersey,Hudson County,NA,NA,NA,-0.37,-0.06,0.36
2020-05-21,US,United States,New Jersey,Mercer County,NA,NA,NA,-0.46,-0.09,0.37
2020-05-21,US,United States,New Jersey,Monmouth County,NA,NA,NA,-0.42,-0.01,1.76
2020-05-21,US,United States,New Jersey,Ocean County,NA,NA,NA,-0.33,0.02,0.89
2020-05-21,US,United States,New Jersey,Salem County,NA,NA,NA,-0.28,0.03,0.42
2020-05-21,US,United States,New Jersey,Sussex County,NA,NA,NA,-0.17,0.01,1.32
2020-05-21,US,United States,New Jersey,Warren County,NA,NA,NA,-0.16,-0.06,0.08
2020-05-21,US,United States,New Mexico,Bernalillo County,NA,NA,NA,-0.2,0.03,0.5
2020-05-21,US,United States,New Mexico,Cibola County,NA,NA,NA,-0.17,0.49,NA
2020-05-21,US,United States,New Mexico,Curry County,NA,NA,NA,-0.09,0.05,0.17
2020-05-21,US,United States,New Mexico,Eddy County,NA,NA,NA,-0.23,-0.01,0.16
2020-05-21,US,United States,New Mexico,Guadalupe County,0.05,-0.36,NA,NA,NA,NA
2020-05-21,US,United States,New Mexico,Lea County,NA,NA,NA,-0.18,-0.03,-0.17
2020-05-21,US,United States,New Mexico,Los Alamos County,NA,NA,NA,-0.41,NA,NA
